"","Kod","Nazwa","rok","Gestosc_zaludnienia_oraz_wskazniki_ludnosc_na_1_km2_osoba"
"6310",1861000,"Powiat m.Krosno",2018,1069
"6311",1862000,"Powiat m.Przemyśl",2018,1327
"6312",1863000,"Powiat m.Rzeszów",2018,1591
"6313",1864000,"Powiat m.Tarnobrzeg",2018,551
"6314",2001000,"Powiat augustowski",2018,35
"6315",2002000,"Powiat białostocki",2018,50
"6316",2003000,"Powiat bielski",2018,40
"6317",2004000,"Powiat grajewski",2018,49
"6318",2005000,"Powiat hajnowski",2018,27
"6319",2006000,"Powiat kolneński",2018,41
"6320",2007000,"Powiat łomżyński",2018,38
"6321",2008000,"Powiat moniecki",2018,29
"6322",2009000,"Powiat sejneński",2018,23
"6323",2010000,"Powiat siemiatycki",2018,31
"6324",2011000,"Powiat sokólski",2018,33
"6325",2012000,"Powiat suwalski",2018,27
"6326",2013000,"Powiat wysokomazowiecki",2018,44
"6327",2014000,"Powiat zambrowski",2018,60
"6328",2061000,"Powiat m.Białystok",2018,2913
"6329",2062000,"Powiat m.Łomża",2018,1928
"6330",2063000,"Powiat m.Suwałki",2018,1066
"6331",2201000,"Powiat bytowski",2018,36
"6332",2202000,"Powiat chojnicki",2018,72
"6333",2203000,"Powiat człuchowski",2018,36
"6334",2204000,"Powiat gdański",2018,146
"6335",2205000,"Powiat kartuski",2018,122
"6336",2206000,"Powiat kościerski",2018,62
"6337",2207000,"Powiat kwidzyński",2018,100
"6338",2208000,"Powiat lęborski",2018,94
"6339",2209000,"Powiat malborski",2018,129
"6340",2210000,"Powiat nowodworski",2018,53
"6341",2211000,"Powiat pucki",2018,148
"6342",2212000,"Powiat słupski",2018,43
"6343",2213000,"Powiat starogardzki",2018,95
"6344",2214000,"Powiat tczewski",2018,166
"6345",2215000,"Powiat wejherowski",2018,168
"6346",2216000,"Powiat sztumski",2018,57
"6347",2261000,"Powiat m.Gdańsk",2018,1781
"6348",2262000,"Powiat m.Gdynia",2018,1823
"6349",2263000,"Powiat m.Słupsk",2018,2109
"6350",2264000,"Powiat m.Sopot",2018,2086
"6351",2401000,"Powiat będziński",2018,409
"6352",2402000,"Powiat bielski",2018,360
"6353",2403000,"Powiat cieszyński",2018,244
"6354",2404000,"Powiat częstochowski",2018,89
"6355",2405000,"Powiat gliwicki",2018,174
"6356",2406000,"Powiat kłobucki",2018,96
"6357",2407000,"Powiat lubliniecki",2018,93
"6358",2408000,"Powiat mikołowski",2018,422
"6359",2409000,"Powiat myszkowski",2018,148
"6360",2410000,"Powiat pszczyński",2018,236
"6361",2411000,"Powiat raciborski",2018,200
"6362",2412000,"Powiat rybnicki",2018,349
"6363",2413000,"Powiat tarnogórski",2018,217
"6364",2414000,"Powiat bieruńsko-lędziński",2018,378
"6365",2415000,"Powiat wodzisławski",2018,550
"6366",2416000,"Powiat zawierciański",2018,118
"6367",2417000,"Powiat żywiecki",2018,147
"6368",2461000,"Powiat m.Bielsko-Biała",2018,1375
"6369",2462000,"Powiat m.Bytom",2018,2402
"6370",2463000,"Powiat m.Chorzów",2018,3262
"6371",2464000,"Powiat m.Częstochowa",2018,1392
"6372",2465000,"Powiat m.Dąbrowa Górnicza",2018,637
"6373",2466000,"Powiat m.Gliwice",2018,1343
"6374",2467000,"Powiat m.Jastrzębie-Zdrój",2018,1045
"6375",2468000,"Powiat m.Jaworzno",2018,600
"6376",2469000,"Powiat m.Katowice",2018,1789
"6377",2470000,"Powiat m.Mysłowice",2018,1137
"6378",2471000,"Powiat m.Piekary Śląskie",2018,1383
"6379",2472000,"Powiat m.Ruda Śląska",2018,1775
"6380",2473000,"Powiat m.Rybnik",2018,935
"6381",2474000,"Powiat m.Siemianowice Śląskie",2018,2633
"6382",2475000,"Powiat m.Sosnowiec",2018,2219
"6383",2476000,"Powiat m.Świętochłowice",2018,3757
"6384",2477000,"Powiat m.Tychy",2018,1563
"6385",2478000,"Powiat m.Zabrze",2018,2156
"6386",2479000,"Powiat m.Żory",2018,966
"6387",2601000,"Powiat buski",2018,74
"6388",2602000,"Powiat jędrzejowski",2018,68
"6389",2603000,"Powiat kazimierski",2018,80
"6390",2604000,"Powiat kielecki",2018,94
"6391",2605000,"Powiat konecki",2018,71
"6392",2606000,"Powiat opatowski",2018,58
"6393",2607000,"Powiat ostrowiecki",2018,179
"6394",2608000,"Powiat pińczowski",2018,64
"6395",2609000,"Powiat sandomierski",2018,115
"6396",2610000,"Powiat skarżyski",2018,189
"6397",2611000,"Powiat starachowicki",2018,173
"6398",2612000,"Powiat staszowski",2018,78
"6399",2613000,"Powiat włoszczowski",2018,50
"6400",2661000,"Powiat m.Kielce",2018,1785
"6401",2801000,"Powiat bartoszycki",2018,44
"6402",2802000,"Powiat braniewski",2018,34
"6403",2803000,"Powiat działdowski",2018,69
"6404",2804000,"Powiat elbląski",2018,41
"6405",2805000,"Powiat ełcki",2018,82
"6406",2806000,"Powiat giżycki",2018,51
"6407",2807000,"Powiat iławski",2018,67
"6408",2808000,"Powiat kętrzyński",2018,52
"6409",2809000,"Powiat lidzbarski",2018,45
"6410",2810000,"Powiat mrągowski",2018,47
"6411",2811000,"Powiat nidzicki",2018,34
"6412",2812000,"Powiat nowomiejski",2018,63
"6413",2813000,"Powiat olecki",2018,39
"6414",2814000,"Powiat olsztyński",2018,44
"6415",2815000,"Powiat ostródzki",2018,59
"6416",2816000,"Powiat piski",2018,32
"6417",2817000,"Powiat szczycieński",2018,36
"6418",2818000,"Powiat gołdapski",2018,35
"6419",2819000,"Powiat węgorzewski",2018,33
"6420",2861000,"Powiat m.Elbląg",2018,1505
"6421",2862000,"Powiat m.Olsztyn",2018,1951
"6422",3001000,"Powiat chodzieski",2018,69
"6423",3002000,"Powiat czarnkowsko-trzcianecki",2018,48
"6424",3003000,"Powiat gnieźnieński",2018,116
"6425",3004000,"Powiat gostyński",2018,94
"6426",3005000,"Powiat grodziski",2018,81
"6427",3006000,"Powiat jarociński",2018,122
"6428",3007000,"Powiat kaliski",2018,72
"6429",3008000,"Powiat kępiński",2018,93
"6430",3009000,"Powiat kolski",2018,86
"6431",3010000,"Powiat koniński",2018,82
"6432",3011000,"Powiat kościański",2018,110
"6433",3012000,"Powiat krotoszyński",2018,109
"6434",3013000,"Powiat leszczyński",2018,70
"6435",3014000,"Powiat międzychodzki",2018,50
"6436",3015000,"Powiat nowotomyski",2018,74
"6437",3016000,"Powiat obornicki",2018,84
"6438",3017000,"Powiat ostrowski",2018,139
"6439",3018000,"Powiat ostrzeszowski",2018,72
"6440",3019000,"Powiat pilski",2018,108
"6441",3020000,"Powiat pleszewski",2018,89
"6442",3021000,"Powiat poznański",2018,205
"6443",3022000,"Powiat rawicki",2018,109
"6444",3023000,"Powiat słupecki",2018,71
"6445",3024000,"Powiat szamotulski",2018,81
"6446",3025000,"Powiat średzki",2018,94
"6447",3026000,"Powiat śremski",2018,107
"6448",3027000,"Powiat turecki",2018,90
"6449",3028000,"Powiat wągrowiecki",2018,68
"6450",3029000,"Powiat wolsztyński",2018,84
"6451",3030000,"Powiat wrzesiński",2018,110
"6452",3031000,"Powiat złotowski",2018,42
"6453",3061000,"Powiat m.Kalisz",2018,1455
"6454",3062000,"Powiat m.Konin",2018,903
"6455",3063000,"Powiat m.Leszno",2018,2007
"6456",3064000,"Powiat m.Poznań",2018,2048
"6457",3201000,"Powiat białogardzki",2018,57
"6458",3202000,"Powiat choszczeński",2018,37
"6459",3203000,"Powiat drawski",2018,33
"6460",3204000,"Powiat goleniowski",2018,51
"6461",3205000,"Powiat gryficki",2018,60
"6462",3206000,"Powiat gryfiński",2018,44
"6463",3207000,"Powiat kamieński",2018,47
"6464",3208000,"Powiat kołobrzeski",2018,110
"6465",3209000,"Powiat koszaliński",2018,40
"6466",3210000,"Powiat myśliborski",2018,56
"6467",3211000,"Powiat policki",2018,119
"6468",3212000,"Powiat pyrzycki",2018,55
"6469",3213000,"Powiat sławieński",2018,54
"6470",3214000,"Powiat stargardzki",2018,79
"6471",3215000,"Powiat szczecinecki",2018,44
"6472",3216000,"Powiat świdwiński",2018,43
"6473",3217000,"Powiat wałecki",2018,38
"6474",3218000,"Powiat łobeski",2018,35
"6475",3261000,"Powiat m.Koszalin",2018,1091
"6476",3262000,"Powiat m.Szczecin",2018,1339
"6477",3263000,"Powiat m.Świnoujście",2018,202
"6478",201000,"Powiat bolesławiecki",2019,NA
"6479",202000,"Powiat dzierżoniowski",2019,NA
"6480",203000,"Powiat głogowski",2019,NA
"6481",204000,"Powiat górowski",2019,NA
"6482",205000,"Powiat jaworski",2019,NA
"6483",206000,"Powiat jeleniogórski",2019,NA
"6484",207000,"Powiat kamiennogórski",2019,NA
"6485",208000,"Powiat kłodzki",2019,NA
"6486",209000,"Powiat legnicki",2019,NA
"6487",210000,"Powiat lubański",2019,NA
"6488",211000,"Powiat lubiński",2019,NA
"6489",212000,"Powiat lwówecki",2019,NA
"6490",213000,"Powiat milicki",2019,NA
"6491",214000,"Powiat oleśnicki",2019,NA
"6492",215000,"Powiat oławski",2019,NA
"6493",216000,"Powiat polkowicki",2019,NA
"6494",217000,"Powiat strzeliński",2019,NA
"6495",218000,"Powiat średzki",2019,NA
"6496",219000,"Powiat świdnicki",2019,NA
"6497",220000,"Powiat trzebnicki",2019,NA
"6498",221000,"Powiat wałbrzyski",2019,NA
"6499",222000,"Powiat wołowski",2019,NA
"6500",223000,"Powiat wrocławski",2019,NA
"6501",224000,"Powiat ząbkowicki",2019,NA
"6502",225000,"Powiat zgorzelecki",2019,NA
"6503",226000,"Powiat złotoryjski",2019,NA
"6504",261000,"Powiat m.Jelenia Góra",2019,NA
"6505",262000,"Powiat m.Legnica",2019,NA
"6506",263000,"Powiat m.Wałbrzych do 2002",2019,NA
"6507",264000,"Powiat m.Wrocław",2019,NA
"6508",265000,"Powiat m.Wałbrzych od 2013",2019,NA
"6509",401000,"Powiat aleksandrowski",2019,NA
"6510",402000,"Powiat brodnicki",2019,NA
"6511",403000,"Powiat bydgoski",2019,NA
"6512",404000,"Powiat chełmiński",2019,NA
"6513",405000,"Powiat golubsko-dobrzyński",2019,NA
"6514",406000,"Powiat grudziądzki",2019,NA
"6515",407000,"Powiat inowrocławski",2019,NA
"6516",408000,"Powiat lipnowski",2019,NA
"6517",409000,"Powiat mogileński",2019,NA
"6518",410000,"Powiat nakielski",2019,NA
"6519",411000,"Powiat radziejowski",2019,NA
"6520",412000,"Powiat rypiński",2019,NA
"6521",413000,"Powiat sępoleński",2019,NA
"6522",414000,"Powiat świecki",2019,NA
"6523",415000,"Powiat toruński",2019,NA
"6524",416000,"Powiat tucholski",2019,NA
"6525",417000,"Powiat wąbrzeski",2019,NA
"6526",418000,"Powiat włocławski",2019,NA
"6527",419000,"Powiat żniński",2019,NA
"6528",461000,"Powiat m.Bydgoszcz",2019,NA
"6529",462000,"Powiat m.Grudziądz",2019,NA
"6530",463000,"Powiat m.Toruń",2019,NA
"6531",464000,"Powiat m.Włocławek",2019,NA
"6532",601000,"Powiat bialski",2019,NA
"6533",602000,"Powiat biłgorajski",2019,NA
"6534",603000,"Powiat chełmski",2019,NA
"6535",604000,"Powiat hrubieszowski",2019,NA
"6536",605000,"Powiat janowski",2019,NA
"6537",606000,"Powiat krasnostawski",2019,NA
"6538",607000,"Powiat kraśnicki",2019,NA
"6539",608000,"Powiat lubartowski",2019,NA
"6540",609000,"Powiat lubelski",2019,NA
"6541",610000,"Powiat łęczyński",2019,NA
"6542",611000,"Powiat łukowski",2019,NA
"6543",612000,"Powiat opolski",2019,NA
"6544",613000,"Powiat parczewski",2019,NA
"6545",614000,"Powiat puławski",2019,NA
"6546",615000,"Powiat radzyński",2019,NA
"6547",616000,"Powiat rycki",2019,NA
"6548",617000,"Powiat świdnicki",2019,NA
"6549",618000,"Powiat tomaszowski",2019,NA
"6550",619000,"Powiat włodawski",2019,NA
"6551",620000,"Powiat zamojski",2019,NA
"6552",661000,"Powiat m.Biała Podlaska",2019,NA
"6553",662000,"Powiat m.Chełm",2019,NA
"6554",663000,"Powiat m.Lublin",2019,NA
"6555",664000,"Powiat m.Zamość",2019,NA
"6556",801000,"Powiat gorzowski",2019,NA
"6557",802000,"Powiat krośnieński",2019,NA
"6558",803000,"Powiat międzyrzecki",2019,NA
"6559",804000,"Powiat nowosolski",2019,NA
"6560",805000,"Powiat słubicki",2019,NA
"6561",806000,"Powiat strzelecko-drezdenecki",2019,NA
"6562",807000,"Powiat sulęciński",2019,NA
"6563",808000,"Powiat świebodziński",2019,NA
"6564",809000,"Powiat zielonogórski",2019,NA
"6565",810000,"Powiat żagański",2019,NA
"6566",811000,"Powiat żarski",2019,NA
"6567",812000,"Powiat wschowski",2019,NA
"6568",861000,"Powiat m.Gorzów Wielkopolski",2019,NA
"6569",862000,"Powiat m.Zielona Góra",2019,NA
"6570",1001000,"Powiat bełchatowski",2019,NA
"6571",1002000,"Powiat kutnowski",2019,NA
"6572",1003000,"Powiat łaski",2019,NA
"6573",1004000,"Powiat łęczycki",2019,NA
"6574",1005000,"Powiat łowicki",2019,NA
"6575",1006000,"Powiat łódzki wschodni",2019,NA
"6576",1007000,"Powiat opoczyński",2019,NA
"6577",1008000,"Powiat pabianicki",2019,NA
"6578",1009000,"Powiat pajęczański",2019,NA
"6579",1010000,"Powiat piotrkowski",2019,NA
"6580",1011000,"Powiat poddębicki",2019,NA
"6581",1012000,"Powiat radomszczański",2019,NA
"6582",1013000,"Powiat rawski",2019,NA
"6583",1014000,"Powiat sieradzki",2019,NA
"6584",1015000,"Powiat skierniewicki",2019,NA
"6585",1016000,"Powiat tomaszowski",2019,NA
"6586",1017000,"Powiat wieluński",2019,NA
"6587",1018000,"Powiat wieruszowski",2019,NA
"6588",1019000,"Powiat zduńskowolski",2019,NA
"6589",1020000,"Powiat zgierski",2019,NA
"6590",1021000,"Powiat brzeziński",2019,NA
"6591",1061000,"Powiat m.Łódź",2019,NA
"6592",1062000,"Powiat m.Piotrków Trybunalski",2019,NA
"6593",1063000,"Powiat m.Skierniewice",2019,NA
"6594",1201000,"Powiat bocheński",2019,NA
"6595",1202000,"Powiat brzeski",2019,NA
"6596",1203000,"Powiat chrzanowski",2019,NA
"6597",1204000,"Powiat dąbrowski",2019,NA
"6598",1205000,"Powiat gorlicki",2019,NA
"6599",1206000,"Powiat krakowski",2019,NA
"6600",1207000,"Powiat limanowski",2019,NA
"6601",1208000,"Powiat miechowski",2019,NA
"6602",1209000,"Powiat myślenicki",2019,NA
"6603",1210000,"Powiat nowosądecki",2019,NA
"6604",1211000,"Powiat nowotarski",2019,NA
"6605",1212000,"Powiat olkuski",2019,NA
"6606",1213000,"Powiat oświęcimski",2019,NA
"6607",1214000,"Powiat proszowicki",2019,NA
"6608",1215000,"Powiat suski",2019,NA
"6609",1216000,"Powiat tarnowski",2019,NA
"6610",1217000,"Powiat tatrzański",2019,NA
"6611",1218000,"Powiat wadowicki",2019,NA
"6612",1219000,"Powiat wielicki",2019,NA
"6613",1261000,"Powiat m.Kraków",2019,NA
"6614",1262000,"Powiat m.Nowy Sącz",2019,NA
"6615",1263000,"Powiat m.Tarnów",2019,NA
"6616",1401000,"Powiat białobrzeski",2019,NA
"6617",1402000,"Powiat ciechanowski",2019,NA
"6618",1403000,"Powiat garwoliński",2019,NA
"6619",1404000,"Powiat gostyniński",2019,NA
"6620",1405000,"Powiat grodziski",2019,NA
"6621",1406000,"Powiat grójecki",2019,NA
"6622",1407000,"Powiat kozienicki",2019,NA
"6623",1408000,"Powiat legionowski",2019,NA
"6624",1409000,"Powiat lipski",2019,NA
"6625",1410000,"Powiat łosicki",2019,NA
"6626",1411000,"Powiat makowski",2019,NA
"6627",1412000,"Powiat miński",2019,NA
"6628",1413000,"Powiat mławski",2019,NA
"6629",1414000,"Powiat nowodworski",2019,NA
"6630",1415000,"Powiat ostrołęcki",2019,NA
"6631",1416000,"Powiat ostrowski",2019,NA
"6632",1417000,"Powiat otwocki",2019,NA
"6633",1418000,"Powiat piaseczyński",2019,NA
"6634",1419000,"Powiat płocki",2019,NA
"6635",1420000,"Powiat płoński",2019,NA
"6636",1421000,"Powiat pruszkowski",2019,NA
"6637",1422000,"Powiat przasnyski",2019,NA
"6638",1423000,"Powiat przysuski",2019,NA
"6639",1424000,"Powiat pułtuski",2019,NA
"6640",1425000,"Powiat radomski",2019,NA
"6641",1426000,"Powiat siedlecki",2019,NA
"6642",1427000,"Powiat sierpecki",2019,NA
"6643",1428000,"Powiat sochaczewski",2019,NA
"6644",1429000,"Powiat sokołowski",2019,NA
"6645",1430000,"Powiat szydłowiecki",2019,NA
"6646",1432000,"Powiat warszawski zachodni",2019,NA
"6647",1433000,"Powiat węgrowski",2019,NA
"6648",1434000,"Powiat wołomiński",2019,NA
"6649",1435000,"Powiat wyszkowski",2019,NA
"6650",1436000,"Powiat zwoleński",2019,NA
"6651",1437000,"Powiat żuromiński",2019,NA
"6652",1438000,"Powiat żyrardowski",2019,NA
"6653",1461000,"Powiat m.Ostrołęka",2019,NA
"6654",1462000,"Powiat m.Płock",2019,NA
"6655",1463000,"Powiat m.Radom",2019,NA
"6656",1464000,"Powiat m.Siedlce",2019,NA
"6657",1465000,"Powiat m. st. Warszawa",2019,NA
"6658",1601000,"Powiat brzeski",2019,NA
"6659",1602000,"Powiat głubczycki",2019,NA
"6660",1603000,"Powiat kędzierzyńsko-kozielski",2019,NA
"6661",1604000,"Powiat kluczborski",2019,NA
"6662",1605000,"Powiat krapkowicki",2019,NA
"6663",1606000,"Powiat namysłowski",2019,NA
"6664",1607000,"Powiat nyski",2019,NA
"6665",1608000,"Powiat oleski",2019,NA
"6666",1609000,"Powiat opolski",2019,NA
"6667",1610000,"Powiat prudnicki",2019,NA
"6668",1611000,"Powiat strzelecki",2019,NA
"6669",1661000,"Powiat m.Opole",2019,NA
"6670",1801000,"Powiat bieszczadzki",2019,NA
"6671",1802000,"Powiat brzozowski",2019,NA
"6672",1803000,"Powiat dębicki",2019,NA
"6673",1804000,"Powiat jarosławski",2019,NA
"6674",1805000,"Powiat jasielski",2019,NA
"6675",1806000,"Powiat kolbuszowski",2019,NA
"6676",1807000,"Powiat krośnieński",2019,NA
"6677",1808000,"Powiat leżajski",2019,NA
"6678",1809000,"Powiat lubaczowski",2019,NA
"6679",1810000,"Powiat łańcucki",2019,NA
"6680",1811000,"Powiat mielecki",2019,NA
"6681",1812000,"Powiat niżański",2019,NA
"6682",1813000,"Powiat przemyski",2019,NA
"6683",1814000,"Powiat przeworski",2019,NA
"6684",1815000,"Powiat ropczycko-sędziszowski",2019,NA
"6685",1816000,"Powiat rzeszowski",2019,NA
"6686",1817000,"Powiat sanocki",2019,NA
"6687",1818000,"Powiat stalowowolski",2019,NA
"6688",1819000,"Powiat strzyżowski",2019,NA
"6689",1820000,"Powiat tarnobrzeski",2019,NA
"6690",1821000,"Powiat leski",2019,NA
"6691",1861000,"Powiat m.Krosno",2019,NA
"6692",1862000,"Powiat m.Przemyśl",2019,NA
"6693",1863000,"Powiat m.Rzeszów",2019,NA
"6694",1864000,"Powiat m.Tarnobrzeg",2019,NA
"6695",2001000,"Powiat augustowski",2019,NA
"6696",2002000,"Powiat białostocki",2019,NA
"6697",2003000,"Powiat bielski",2019,NA
"6698",2004000,"Powiat grajewski",2019,NA
"6699",2005000,"Powiat hajnowski",2019,NA
"6700",2006000,"Powiat kolneński",2019,NA
"6701",2007000,"Powiat łomżyński",2019,NA
"6702",2008000,"Powiat moniecki",2019,NA
"6703",2009000,"Powiat sejneński",2019,NA
"6704",2010000,"Powiat siemiatycki",2019,NA
"6705",2011000,"Powiat sokólski",2019,NA
"6706",2012000,"Powiat suwalski",2019,NA
"6707",2013000,"Powiat wysokomazowiecki",2019,NA
"6708",2014000,"Powiat zambrowski",2019,NA
"6709",2061000,"Powiat m.Białystok",2019,NA
"6710",2062000,"Powiat m.Łomża",2019,NA
"6711",2063000,"Powiat m.Suwałki",2019,NA
"6712",2201000,"Powiat bytowski",2019,NA
"6713",2202000,"Powiat chojnicki",2019,NA
"6714",2203000,"Powiat człuchowski",2019,NA
"6715",2204000,"Powiat gdański",2019,NA
"6716",2205000,"Powiat kartuski",2019,NA
"6717",2206000,"Powiat kościerski",2019,NA
"6718",2207000,"Powiat kwidzyński",2019,NA
"6719",2208000,"Powiat lęborski",2019,NA
"6720",2209000,"Powiat malborski",2019,NA
"6721",2210000,"Powiat nowodworski",2019,NA
"6722",2211000,"Powiat pucki",2019,NA
"6723",2212000,"Powiat słupski",2019,NA
"6724",2213000,"Powiat starogardzki",2019,NA
"6725",2214000,"Powiat tczewski",2019,NA
"6726",2215000,"Powiat wejherowski",2019,NA
"6727",2216000,"Powiat sztumski",2019,NA
"6728",2261000,"Powiat m.Gdańsk",2019,NA
"6729",2262000,"Powiat m.Gdynia",2019,NA
"6730",2263000,"Powiat m.Słupsk",2019,NA
"6731",2264000,"Powiat m.Sopot",2019,NA
"6732",2401000,"Powiat będziński",2019,NA
"6733",2402000,"Powiat bielski",2019,NA
"6734",2403000,"Powiat cieszyński",2019,NA
"6735",2404000,"Powiat częstochowski",2019,NA
"6736",2405000,"Powiat gliwicki",2019,NA
"6737",2406000,"Powiat kłobucki",2019,NA
"6738",2407000,"Powiat lubliniecki",2019,NA
"6739",2408000,"Powiat mikołowski",2019,NA
"6740",2409000,"Powiat myszkowski",2019,NA
"6741",2410000,"Powiat pszczyński",2019,NA
"6742",2411000,"Powiat raciborski",2019,NA
"6743",2412000,"Powiat rybnicki",2019,NA
"6744",2413000,"Powiat tarnogórski",2019,NA
"6745",2414000,"Powiat bieruńsko-lędziński",2019,NA
"6746",2415000,"Powiat wodzisławski",2019,NA
"6747",2416000,"Powiat zawierciański",2019,NA
"6748",2417000,"Powiat żywiecki",2019,NA
"6749",2461000,"Powiat m.Bielsko-Biała",2019,NA
"6750",2462000,"Powiat m.Bytom",2019,NA
"6751",2463000,"Powiat m.Chorzów",2019,NA
"6752",2464000,"Powiat m.Częstochowa",2019,NA
"6753",2465000,"Powiat m.Dąbrowa Górnicza",2019,NA
"6754",2466000,"Powiat m.Gliwice",2019,NA
"6755",2467000,"Powiat m.Jastrzębie-Zdrój",2019,NA
"6756",2468000,"Powiat m.Jaworzno",2019,NA
"6757",2469000,"Powiat m.Katowice",2019,NA
"6758",2470000,"Powiat m.Mysłowice",2019,NA
"6759",2471000,"Powiat m.Piekary Śląskie",2019,NA
"6760",2472000,"Powiat m.Ruda Śląska",2019,NA
"6761",2473000,"Powiat m.Rybnik",2019,NA
"6762",2474000,"Powiat m.Siemianowice Śląskie",2019,NA
"6763",2475000,"Powiat m.Sosnowiec",2019,NA
